id,date,store_nbr,family,sales,onpromotion,dcoilwtico,holiday,"s(1,7)","s(2,7)","s(3,7)","s(4,7)","s(5,7)","s(6,7)","s(7,7)","sin(1,freq=YE-DEC)","cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)","sin(3,freq=YE-DEC)","cos(3,freq=YE-DEC)","sin(4,freq=YE-DEC)","cos(4,freq=YE-DEC)",sales_lag_1,sales_lag_7
131821,2013-03-15,8,LADIESWEAR,0.0,0,93.49,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9510565162951535,0.30901699437494745,0.5877852522924732,-0.8090169943749473,-0.587785252292473,-0.8090169943749475,-0.9510565162951536,0.30901699437494723,0.0,0.0
2585229,2016-12-24,46,DELI,1420.681,10,52.01,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1369060579234754,0.9905840354577969,-0.27123391067291036,0.962513462607708,-0.40045390565126776,0.9163169044870042,-0.5221325810768254,0.8528643314021593,1240.36,1079.481
319446,2013-06-29,22,CELEBRATION,0.0,0,96.36,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06021327736579302,-0.9981855344718586,-0.12020804489935275,0.9927487224577402,0.1797665857255622,-0.9837092937736098,-0.23867276600595022,0.9711000518829503,0.0,0.0
1167583,2014-10-19,2,EGGS,317.0,1,82.8,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9562348265919058,0.2926003356333479,-0.5595892624101757,-0.8287700871745043,0.6287628145958365,-0.7775971469736253,0.9275416835791959,0.37371971479047095,252.0,281.0
2204355,2016-05-25,1,LINGERIE,11.0,0,49.1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6070575744291002,-0.7946578517376252,-0.9648061359537645,0.2629622026565149,0.9263239682514951,0.3767278936351849,-0.5074150932938457,-0.8617017599480681,3.0,6.0
1262616,2014-12-11,36,BEVERAGES,2607.0,1,60.01,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3536761221763721,0.935367949313148,-0.6616346182422791,0.7498264012045678,-0.8840675099433648,0.467359217158,-0.9922222094179326,0.12447926388678708,2431.0,2112.0
593640,2013-11-30,16,BEVERAGES,707.0,0,92.55,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5234156073655503,0.8520775211013093,-0.8919813464595485,0.4520722039323043,-0.9966589017541702,-0.08167639533042159,-0.8064799463209448,-0.5912614448635781,619.0,849.0
2402070,2016-09-12,8,AUTOMOTIVE,7.0,0,46.28,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9444892287836613,-0.32854238191083474,0.6206094818274228,-0.7841198065767104,0.5366961939916004,0.8437755598231856,-0.9732643737003825,0.22968774213179546,3.0,5.0
742205,2014-02-22,34,BEAUTY,1.0,0,102.53,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7802958510707755,0.6254105729852463,0.9760105506323683,-0.21772323039653177,0.440518784350495,-0.8977433935342337,-0.42500033996955394,-0.9051931898913975,3.0,2.0
1028894,2014-08-02,28,LAWN AND GARDEN,0.0,0,97.86,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5012418134457756,-0.8653072543632061,0.8674563547295968,0.49751328890718066,-0.9999907397361901,0.004303538296244465,0.8631421280499114,-0.5049610547215203,0.0,1.0
2522184,2016-11-19,27,PLAYERS AND ELECTRONICS,4.0,0,45.69,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6729490241558331,0.7396888608649665,-0.9955457941960382,0.09427922177542382,-0.7998392447397182,-0.6002142805483697,-0.18771856543719745,-0.9822228566828409,10.0,14.0
2314335,2016-07-25,45,GROCERY I,9393.0,52,42.4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.38466509970700097,-0.9230562068841761,0.7101350157125355,0.704065522134806,-0.9263239682514947,-0.37672789363518583,0.9999631612477099,-0.008583481082085998,12998.0,8043.0
2173991,2016-05-07,8,HOME APPLIANCES,2.0,0,44.58,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8199717629247771,-0.5724039727378148,-0.9387101892619443,-0.3447073839879337,0.25467112024122934,0.9670277247913202,0.6471606673266059,-0.7623536388483905,2.0,6.0
2767260,2017-04-06,53,GROCERY I,2591.0,41,51.69,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979171608653922,-0.06450844944931623,-0.12874817745258066,-0.99167731989929,-0.9813064702716093,0.19245158197082995,0.25535329511618676,0.9668478136052776,3647.0,2469.0
2912906,2017-06-27,4,PREPARED FOODS,32.186,0,44.25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09453674981719956,-0.9955213724144752,-0.1882267098432448,0.9821256058680005,0.2802306751992165,-0.9599326896597444,-0.36972454289067425,0.9291414114031739,35.474,22.789
849374,2014-04-23,40,LAWN AND GARDEN,0.0,0,101.47,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9368813462954315,-0.3496474552512284,-0.655156357209085,-0.7554933140726804,-0.47873384011578907,0.8779600847008878,0.989932495087353,0.14154029521704348,0.0,0.0
723739,2014-02-12,16,HOME AND KITCHEN II,0.0,0,100.38,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6616346182422783,0.7498264012045687,0.9922222094179323,0.12447926388678937,0.8263541987239096,-0.5631507242749186,0.24702218048093594,-0.9690098257244061,0.0,0.0
1171243,2014-10-21,22,CLEANING,0.0,0,83.25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9455963874271425,0.32534208471198034,-0.615284599963328,-0.7883050558305252,0.5452404385406499,-0.8382797052177751,0.9700639218515072,0.24284972209593503,0.0,0.0
1635975,2015-07-10,12,AUTOMOTIVE,6.0,0,52.74,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.12874817745258066,-0.99167731989929,0.25535329511618676,0.9668478136052776,-0.3777079652039649,-0.9259247771938498,0.49377555015997676,0.8695893893466112,6.0,7.0
2207529,2016-05-26,48,PLAYERS AND ELECTRONICS,6.0,0,49.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.593326764377232,-0.8049617075821959,-0.9552106508146317,0.2959267013472893,0.9444892287836613,0.32854238191083485,-0.5653446739747428,-0.8248547748594245,9.0,11.0
840922,2014-04-18,53,HOME AND KITCHEN II,0.0,0,104.33,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9634705485641488,-0.2678143051621742,-0.5160623910158526,-0.8565509959010037,-0.6870527672236668,0.7266075247685657,0.8840675099433635,0.46735921715800244,0.0,0.0
2341084,2016-08-09,45,SCHOOL AND OFFICE SUPPLIES,39.0,7,42.78,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6070575744291,-0.7946578517376253,0.9648061359537644,0.2629622026565153,-0.9263239682514957,0.3767278936351834,0.5074150932938466,-0.8617017599480675,17.0,8.0
1999764,2016-01-31,19,PRODUCE,604.95,0,33.66,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4925480679538643,0.8702852410301553,0.8573146280763322,0.5147928015098309,0.999668467514313,0.02574791365498888,0.8826787983255476,-0.4699767430273197,416.679,566.777
1946567,2016-01-01,26,PREPARED FOODS,0.0,0,37.13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,16.0
2803620,2017-04-27,24,CELEBRATION,24.0,0,48.96,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9106046300942162,-0.4132786077829042,-0.7526668275320083,-0.6584015846980489,-0.288482432880609,0.9574851883550393,0.9911140639934547,-0.13301470653419586,38.0,9.0
616795,2013-12-13,15,PERSONAL CARE,92.0,0,96.27,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.32126966169236515,0.9469877530760751,-0.6084768701151273,0.7935716089521465,-0.8311706263658092,0.5560174366570427,-0.9657399376548557,0.259511797069797,118.0,120.0
534096,2013-10-27,44,MEATS,1260.034,0,97.4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9070138128026362,0.42110087079608916,-0.7638886127905421,-0.6453481132295509,0.2636654927280084,-0.9646141756912432,0.9859481499638306,-0.16705162550211763,1176.8099,1323.804
1224450,2014-11-20,15,HOME CARE,189.0,0,75.63,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6616346182422783,0.7498264012045686,-0.9922222094179323,0.12447926388678933,-0.8263541987239091,-0.5631507242749192,-0.24702218048093585,-0.9690098257244061,196.0,194.0
1903394,2015-12-07,15,LAWN AND GARDEN,0.0,0,37.64,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.41719360261231697,0.9088176373395028,-0.7583058084785628,0.6518989958787123,-0.9611297838723006,0.2760969730974692,-0.9886775902323403,-0.15005539834465334,0.0,0.0
1270173,2014-12-15,48,BEVERAGES,4531.0,8,55.96,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.288482432880609,0.9574851883550393,-0.5524353131676197,0.8335557718385699,-0.7694148268839367,0.6387494220515285,-0.9209712877166346,0.3896304495307879,9429.0,4362.0
462588,2013-09-17,38,PLAYERS AND ELECTRONICS,0.0,0,105.36,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9679377830240642,-0.25119006388481957,0.4862727071086906,-0.8738071036110805,0.7236440382959118,0.6901733882429725,-0.8498170915275285,0.5270777086423712,0.0,0.0
1586959,2015-06-12,36,"LIQUOR,WINE,BEER",188.0,0,59.96,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3456123126707335,-0.9383773917408641,-0.6486295610349818,0.7611042586607742,0.8717063187093225,-0.49002866642905824,-0.9873494423939866,0.1585593851031336,146.0,181.0
151302,2013-03-26,53,PRODUCE,0.0,0,95.99,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922222094179323,0.12447926388678937,0.24702218048093594,-0.9690098257244061,-0.9307239310379793,-0.3657225234972692,-0.47873384011578907,0.8779600847008878,0.0,0.0
1939701,2015-12-28,33,PLAYERS AND ELECTRONICS,1.0,0,36.36,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06880242680231975,0.9976303053065857,-0.13727877211326453,0.9905324521322229,-0.20510449986862062,0.9787400799669149,-0.27195815753410507,0.9623090774541487,10.0,11.0
2317953,2016-07-27,47,AUTOMOTIVE,23.0,0,41.9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.416124695991474,-0.9093075592922361,0.7567706633464618,0.6536804747720066,-0.9601498736716013,-0.27948563485161093,0.9893724130196833,-0.14540367380368785,10.0,16.0
1465453,2015-04-05,27,"LIQUOR,WINE,BEER",0.0,0,49.13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9988797155850336,-0.04732138832243185,-0.09453674981719933,-0.9955213724144752,-0.989932495087353,0.141540295217043,0.1882267098432443,0.9821256058680006,552.0,0.0
1359153,2015-02-04,44,HOME AND KITCHEN I,78.0,0,48.45,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5524353131676196,0.8335557718385699,0.9209712877166346,0.38963044953078796,0.9829265519799822,-0.18399835165768005,0.717676913675962,-0.6963762255968722,45.0,94.0
1410690,2015-03-05,40,CELEBRATION,0.0,0,50.76,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8840675099433636,0.4673592171580022,0.8263541987239096,-0.5631507242749186,-0.11165900712169444,-0.9937465804361781,-0.9307239310379793,-0.3657225234972692,0.0,0.0
920022,2014-06-02,23,HOME AND KITCHEN I,0.0,0,103.07,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5012418134457758,-0.865307254363206,-0.8674563547295971,0.4975132889071803,0.9999907397361901,0.004303538296245199,-0.863142128049911,-0.5049610547215212,0.0,0.0
1324442,2015-01-16,20,LAWN AND GARDEN,0.0,0,48.49,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.255353295116187,0.9668478136052775,0.49377555015997715,0.869589389346611,0.699458327051647,0.714673386042961,0.8587639582758029,0.5123714121284237,0.0,0.0
1316275,2015-01-11,41,BOOKS,0.0,0,48.35,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1712931441814776,0.9852201067560606,0.3375228995941133,0.9413173175128471,0.49377555015997726,0.869589389346611,0.6354323008901774,0.7721565844991642,0.0,0.0
992734,2014-07-13,13,POULTRY,92.093,0,101.48,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.17976658572556214,-0.9837092937736098,0.3536761221763716,0.9353679493131483,-0.5160623910158532,-0.8565509959010034,0.6616346182422784,0.7498264012045684,233.829,145.233
2987382,2017-08-08,3,MEATS,601.404,1,49.07,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.587785252292473,-0.8090169943749475,0.9510565162951535,0.30901699437494773,-0.9510565162951538,0.309016994374947,0.5877852522924736,-0.8090169943749471,664.506,725.372
1375475,2015-02-13,52,BEAUTY,0.0,0,52.66,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6744436188329455,0.7383263540031065,0.995918996147179,0.09025161003104117,0.7961828637826158,-0.6050560696488488,0.1797665857255624,-0.9837092937736097,0.0,0.0
2638025,2017-01-24,28,BREAD/BAKERY,544.0,4,52.38,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3856634062436071,0.9226395488404876,0.7116566222817747,0.702527474169157,0.9275416835791966,0.37371971479046906,0.9999166586547379,-0.012910296075009042,627.0,597.0
1611819,2015-06-26,34,AUTOMOTIVE,2.0,0,59.41,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11165900712169467,-0.993746580436178,-0.22192151300416588,0.9750645322571947,0.3294084822245307,-0.9441875088341992,-0.4327755925504319,0.9015016841318837,3.0,5.0
717153,2014-02-08,30,PRODUCE,0.0,0,99.98,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6084768701151261,0.7935716089521474,0.9657399376548549,0.2595117970697999,0.9242907221930933,-0.3816892202666588,0.5012418134457758,-0.865307254363206,0.0,0.0
17805,2013-01-10,9,HOME CARE,0.0,0,93.81,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15430882066428114,0.9880226656636976,0.304921224656289,0.9523775757303975,0.4482293417404106,0.893918596519257,0.5808002734538008,0.8140460935082179,0.0,0.0
2695455,2017-02-25,39,HOME AND KITCHEN I,43.0,1,53.99,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.811539059007361,0.5842981736283684,0.9483615800121716,-0.3171912885891059,0.2967128192734903,-0.9549667548552552,-0.6016240632249223,-0.798779372886365,334.0,44.0
1700167,2015-08-15,13,CLEANING,1429.0,0,42.45,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6807734094770164,-0.7324940716135788,0.9973249731081556,0.07309512989807736,-0.780295851070775,0.6254105729852469,0.14579919691987428,-0.9893142039703664,1716.0,1356.0
1674109,2015-07-31,31,LADIESWEAR,5.0,0,47.11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.47115950767386355,-0.8820480249558538,0.8311706263658076,0.556017436657045,-0.9951053111006973,-0.09882013873287325,0.9242907221930937,-0.3816892202666579,2.0,0.0
1604313,2015-06-22,23,HOME CARE,119.0,0,60.01,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1797665857255624,-0.9837092937736097,-0.3536761221763721,0.935367949313148,0.5160623910158538,-0.8565509959010029,-0.6616346182422791,0.7498264012045678,175.0,139.0
620183,2013-12-15,10,HARDWARE,2.0,0,96.27,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.288482432880609,0.9574851883550393,-0.5524353131676197,0.8335557718385699,-0.7694148268839367,0.6387494220515285,-0.9209712877166346,0.3896304495307879,0.0,0.0
2986586,2017-08-07,8,LAWN AND GARDEN,26.0,0,49.37,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5737722679043247,-0.8190148866680799,0.9398560579418954,0.3415707691678556,-0.9657399376548551,0.25951179706979915,0.6420547132365638,-0.766658819300159,33.0,20.0
2550635,2016-12-05,25,SEAFOOD,1.0,0,51.72,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.44709379298511354,0.8944870822287958,-0.7998392447397189,0.6002142805483688,-0.9837979515735165,0.17928075881073505,-0.9601498736716022,-0.279485634851608,2.0,2.0
598036,2013-12-02,39,EGGS,262.0,0,93.61,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.49377555015997737,0.8695893893466109,-0.8587639582758032,0.5123714121284233,-0.9997685019798909,0.021516097436219968,-0.8800122039735353,-0.4749510720670508,363.0,145.0
969171,2014-06-29,51,PLAYERS AND ELECTRONICS,0.0,0,106.46,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06021327736579302,-0.9981855344718586,-0.12020804489935275,0.9927487224577402,0.1797665857255622,-0.9837092937736098,-0.23867276600595022,0.9711000518829503,0.0,0.0
289171,2013-06-12,22,PERSONAL CARE,0.0,0,95.98,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3456123126707335,-0.9383773917408641,-0.6486295610349818,0.7611042586607742,0.8717063187093225,-0.49002866642905824,-0.9873494423939866,0.1585593851031336,0.0,0.0
1743151,2015-09-08,19,PERSONAL CARE,172.0,0,45.92,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9175836260593934,-0.3975428142825566,0.7295575540864886,-0.6839194216246094,0.3375228995941111,0.9413173175128479,-0.997917160865392,-0.0645084494493194,177.0,284.0
2850694,2017-05-23,44,"LIQUOR,WINE,BEER",187.0,4,51.12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6420547132365637,-0.766658819300159,-0.9844738167520923,0.17553149042142777,0.8674563547295964,0.49751328890718144,-0.3456123126707326,-0.9383773917408644,186.0,216.0
1286770,2014-12-26,14,BABY CARE,0.0,0,54.59,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.10310169744743544,0.9946708199115211,-0.20510449986862037,0.9787400799669149,-0.30492122465629073,0.9523775757303969,-0.40148798920597517,0.9158642882672862,0.0,0.0
612773,2013-12-10,51,PREPARED FOODS,170.58,0,98.32,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3697245428906732,0.9291414114031743,-0.687052767223667,0.7266075247685656,-0.9070138128026363,0.4211008707960887,-0.9984354211555643,0.05591699010060317,185.899,136.317
302024,2013-06-19,33,DAIRY,113.0,0,98.24,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23030567023061221,-0.9731183372332619,-0.4482293417404106,0.893918596519257,0.6420547132365636,-0.7666588193001591,-0.8013610881746766,0.5981809144059164,151.0,119.0
2661603,2017-02-06,39,LINGERIE,8.0,0,53.01,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5808002734538008,0.8140460935082179,0.9455963874271425,0.32534208471198034,0.9587178169872964,-0.2843591872810034,0.615284599963328,-0.7883050558305252,9.0,4.0
234496,2013-05-12,38,SCHOOL AND OFFICE SUPPLIES,0.0,0,95.81,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7748840413670407,-0.6321034111873487,-0.9796136916454901,-0.20089055513063528,0.4635502709028508,0.8860706215341381,0.39359027665646695,-0.9192859697186104,0.0,0.0
1406754,2015-03-03,3,PRODUCE,6.0,0,50.43,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8674563547295969,0.49751328890718066,0.8631421280499114,-0.5049610547215204,-0.008606996888688009,-0.9999629591162655,-0.8717063187093217,-0.4900286664290594,0.0,5.0
1586096,2015-06-12,12,HOME APPLIANCES,0.0,0,59.96,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3456123126707335,-0.9383773917408641,-0.6486295610349818,0.7611042586607742,0.8717063187093225,-0.49002866642905824,-0.9873494423939866,0.1585593851031336,0.0,0.0
766744,2014-03-08,22,"LIQUOR,WINE,BEER",0.0,0,102.82,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9070138128026359,0.4211008707960896,0.7638886127905428,-0.6453481132295501,-0.2636654927280068,-0.9646141756912436,-0.9859481499638303,-0.1670516255021195,0.0,0.0
1651630,2015-07-18,50,GROCERY II,60.0,0,50.88,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2636654927280072,-0.9646141756912435,0.5086709438521045,0.8609610158889943,-0.7176769136759616,-0.6963762255968725,0.875891705144243,0.4825077417612183,62.0,46.0
2960796,2017-07-24,34,BEVERAGES,2207.0,13,46.21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3617137307297674,-0.9322892131745134,0.6744436188329453,0.7383263540031066,-0.8958392907349083,-0.44437817810461444,0.995918996147179,0.09025161003104143,2414.0,2442.0
240312,2013-05-15,51,CELEBRATION,0.0,0,93.95,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7412220108485958,-0.6712599575675313,-0.9951053111006974,-0.09882013873287211,0.5947266869607629,0.8039279618328217,0.19667288979357758,-0.9804691603616318,0.0,0.0
2663906,2017-02-07,53,HARDWARE,3.0,0,52.19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5947266869607633,0.8039279618328213,0.9562348265919056,0.2926003356333486,0.9427611433904208,-0.33346877891818666,0.5595892624101769,-0.8287700871745035,4.0,2.0
2273889,2016-07-03,10,MEATS,197.521,1,49.02,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.017166329754707124,-0.9998526477050269,0.03432760051324301,0.9994106342455054,-0.05147875477034669,-0.9986740898848305,0.06861473800213305,0.9976432316860064,158.149,154.423
870890,2014-05-05,44,LAWN AND GARDEN,10.0,0,99.74,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8452490573530633,-0.5343725582809786,-0.9033558023246842,-0.4288919379124841,0.12020804489935226,0.9927487224577403,0.7748840413670415,-0.6321034111873478,12.0,7.0
2936413,2017-07-10,5,CLEANING,916.0,43,44.4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12874817745258066,-0.99167731989929,0.25535329511618676,0.9668478136052776,-0.3777079652039649,-0.9259247771938498,0.49377555015997676,0.8695893893466112,1106.0,963.0
1073236,2014-08-27,22,EGGS,0.0,0,95.82,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8165380514459157,-0.5772916165517278,0.942761143390421,-0.33346877891818577,-0.271958157534108,0.962309077454148,-0.6287628145958327,-0.7775971469736283,0.0,0.0
200557,2013-04-23,36,HOME AND KITCHEN II,0.0,0,89.21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9368813462954315,-0.3496474552512284,-0.655156357209085,-0.7554933140726804,-0.47873384011578907,0.8779600847008878,0.989932495087353,0.14154029521704348,0.0,0.0
2672112,2017-02-12,34,BEVERAGES,2745.0,18,53.84,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6616346182422783,0.7498264012045687,0.9922222094179323,0.12447926388678937,0.8263541987239096,-0.5631507242749186,0.24702218048093594,-0.9690098257244061,2957.0,3554.0
2797543,2017-04-23,53,BABY CARE,0.0,0,49.64,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9368813462954315,-0.3496474552512284,-0.655156357209085,-0.7554933140726804,-0.47873384011578907,0.8779600847008878,0.989932495087353,0.14154029521704348,0.0,0.0
193362,2013-04-19,34,HOME AND KITCHEN I,0.0,0,88.04,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9587178169872964,-0.2843591872810036,-0.5452404385406511,-0.8382797052177743,-0.6486295610349812,0.7611042586607748,0.9141279881853339,0.40542572835999696,0.0,0.0
1535862,2015-05-14,52,DELI,0.0,0,59.89,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7526668275320085,-0.6584015846980488,-0.9911140639934546,-0.13301470653419636,0.5524353131676191,0.8335557718385702,0.26366549272800816,-0.9646141756912432,0.0,0.0
1264596,2014-12-12,41,BEVERAGES,1568.0,4,57.81,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.33752289959411347,0.941317317512847,-0.6354323008901778,0.772156584499164,-0.8587639582758033,0.5123714121284231,-0.9813064702716094,0.19245158197082923,1596.0,1329.0
194512,2013-04-20,17,EGGS,88.0,0,88.04,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9536809966304456,-0.30081980763566757,-0.5737722679043247,-0.8190148866680799,-0.6084768701151264,0.7935716089521472,0.9398560579418954,0.3415707691678556,46.0,84.0
1996809,2016-01-29,36,GROCERY I,3192.85,5,33.66,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4623829729035149,0.88668031802274,0.8199717629247771,0.5724039727378148,0.9917226741361015,0.12839835514655099,0.9387101892619443,-0.3447073839879337,2801.586,2817.481
1858201,2015-11-11,47,BOOKS,0.0,0,42.95,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7694148268839381,0.6387494220515268,-0.982926551979982,-0.18399835165768097,-0.48627270710868975,-0.873807103611081,0.36171373072976915,-0.9322892131745127,0.0,0.0
2740911,2017-03-23,14,PRODUCE,351.833,0,47.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9844738167520922,0.1755314904214282,0.3456123126707335,-0.9383773917408641,-0.8631421280499111,-0.504961054721521,-0.6486295610349818,0.7611042586607742,353.012,333.836
1825296,2015-10-24,24,AUTOMOTIVE,8.0,0,43.91,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9275416835791969,0.3737197147904684,-0.6932812268869767,-0.7206671495538619,0.409355958815623,-0.9123747579707266,0.9992500112396834,0.03872228089217675,2.0,4.0
547912,2013-11-04,32,GROCERY II,4.0,0,94.58,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8406184056344783,0.5416278206559811,-0.9106046300942161,-0.41327860778290465,-0.1457991969198748,-0.9893142039703663,0.752666827532009,-0.6584015846980482,5.0,0.0
1883655,2015-11-26,11,HOME AND KITCHEN I,19.0,0,41.22,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5808002734538013,0.8140460935082175,-0.9455963874271429,0.32534208471197923,-0.9587178169872965,-0.28435918728100323,-0.6152845999633262,-0.7883050558305267,7.0,12.0
2250555,2016-06-19,6,LINGERIE,14.0,0,48.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22132528438243243,-0.9752000402445825,-0.43167285247378356,0.9020302369860709,0.6206094818274228,-0.7841198065767104,-0.7787639308347603,0.6273170968742943,14.0,12.0
1403768,2015-03-01,46,HARDWARE,2.0,0,49.84,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,0.09453674981719956,-0.9955213724144752,-0.7961828637826154,-0.6050560696488494,5.0,2.0
2849806,2017-05-23,2,PERSONAL CARE,220.0,8,51.12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6420547132365637,-0.766658819300159,-0.9844738167520923,0.17553149042142777,0.8674563547295964,0.49751328890718144,-0.3456123126707326,-0.9383773917408644,230.0,252.0
2114190,2016-04-04,3,GROCERY I,8432.0,30,34.3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9990791668951153,-0.04290475819955447,-0.0857305001556945,-0.9963183634476755,-0.9917226741361015,0.12839835514655118,0.1708297432253445,0.9853005626861089,14893.0,6109.0
2769637,2017-04-08,20,GROCERY II,17.0,0,52.25,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9951053111006976,-0.09882013873287143,-0.19667288979357622,-0.9804691603616321,-0.9562348265919055,0.29260033563334875,0.38566340624360695,0.9226395488404876,8.0,22.0
